id_cliente,idade,renda_anual,limite_credito,tempo_relacionamento_meses,utilizacao_limite,utilizacao_limite_v2,n_atrasos_12m,canal_aquisicao,regiao,feature_ruido_1,feature_ruido_2,inadimplente
901816,48.4,91789.97,23746.03,2.9,0.2994,0.3151,0,agência,Sudeste,1.0385,4,0
904603,45.2,31623.66,9021.84,18.5,0.2924,0.2527,0,app,Nordeste,-0.3858,4,0
900491,59.0,41415.08,16855.99,185.3,0.0931,0.1416,0,parceria_varejo,Sudeste,1.1907,1,0
900192,28.8,54499.86,22613.43,25.0,0.1352,0.1289,0,agência,Sul,0.7629,0,0
902058,35.5,28709.05,4375.1,1.0,0.253,0.2529,0,agência,Nordeste,1.8954,0,0
905866,44.4,94983.17,17605.73,11.2,0.0578,0.0802,1,parceria_varejo,Sudeste,-0.5847,1,0
903925,37.3,63986.68,21159.28,29.9,0.8027,0.7855,0,agência,Centro-Oeste,-0.079,3,0
903895,42.6,10499.34,3871.92,8.4,0.0612,0.0576,2,agência,Nordeste,0.2655,1,0
901003,44.6,161848.12,45616.66,78.3,0.028,0.0133,1,app,Sudeste,0.9748,1,0
900463,48.2,64457.35,25959.3,9.3,0.7199,0.7328,0,agência,Sudeste,-1.5253,3,1
900541,22.2,66885.46,13358.13,57.0,0.1975,0.1975,0,agência,Sul,1.4965,4,0
901547,42.0,76541.6,28285.99,,0.399,0.3918,1,app,Sudeste,0.9651,2,0
903497,58.1,42424.04,13599.24,15.6,0.0998,0.1439,1,app,Sul,-1.7599,2,0
902133,43.1,43715.97,6687.33,51.9,0.2855,0.3118,0,app,Sudeste,1.4777,2,0
905168,44.9,32578.98,9212.88,49.0,0.1581,0.1572,0,app,Nordeste,1.2877,0,0
903816,59.7,58303.96,24276.36,45.8,0.1545,0.1495,1,app,Nordeste,-0.1721,1,0
903718,48.2,59313.59,15298.36,27.7,0.3905,0.3835,0,indicação,Sudeste,-1.6924,1,0
904219,43.1,16458.47,6195.78,61.4,0.4024,0.4303,0,parceria_varejo,Nordeste,-1.5349,1,0
903112,50.9,61420.24,25417.84,6.2,0.2313,0.2398,0,agência,Norte,0.0183,3,0
905845,30.7,34792.16,15397.0,29.3,0.218,0.2287,0,agência,Centro-Oeste,0.9516,1,0
900899,43.1,23618.68,6018.42,69.2,0.4982,0.5147,0,agência,Sul,-2.9693,2,0
904750,47.1,74227.72,20772.13,39.0,0.2504,0.2759,0,app,Sul,-1.137,4,0
904425,20.9,63518.52,12399.53,58.2,0.5882,0.621,1,app,Nordeste,-0.9092,3,0
904739,39.5,44512.84,17192.53,32.2,0.1661,0.1801,0,app,Sudeste,-0.3941,2,0
904778,24.6,83159.91,34006.52,37.5,0.1777,0.1844,1,agência,Norte,-0.7851,2,0
902655,37.4,20510.11,8639.77,87.9,0.5561,0.5542,1,indicação,Norte,0.2277,1,0
903338,41.6,10935.57,3169.41,50.6,0.4509,0.4511,1,indicação,Centro-Oeste,-1.5911,2,0
901203,44.2,69706.01,19579.21,92.9,0.2255,0.2524,0,app,Centro-Oeste,-0.0583,3,0
904493,31.3,,36827.37,1.7,0.236,0.2463,0,agência,Sudeste,0.3109,3,0
902847,46.5,104060.69,28938.39,100.4,0.1664,0.1602,0,agência,Nordeste,1.2116,2,0
901261,23.2,32743.42,11409.07,10.5,0.3785,0.4138,0,indicação,Sudeste,0.1349,1,0
905942,28.8,40660.24,15285.15,7.4,0.4428,0.4222,1,parceria_varejo,Sul,0.4107,2,0
905437,59.5,49054.48,18885.28,,0.139,0.1388,1,indicação,Centro-Oeste,0.7273,4,0
903410,34.7,142240.22,21992.12,2.0,0.2317,0.2568,1,indicação,Norte,0.7531,4,0
903667,27.1,68403.51,24068.62,65.1,0.2896,0.2831,0,agência,Norte,1.7113,3,0
904054,22.7,40237.87,6304.64,69.7,0.2774,0.2665,2,app,Centro-Oeste,-0.2057,3,0
901087,27.3,47106.08,20764.28,47.6,0.3285,0.353,0,parceria_varejo,Sudeste,1.7675,3,0
904764,38.6,38648.35,10183.01,61.3,0.5684,0.5511,0,agência,Nordeste,1.0916,0,0
900218,53.3,,13356.24,12.8,0.456,0.4567,0,agência,Sul,-1.3796,4,0
901828,43.8,77161.62,15069.96,,0.3211,0.3367,0,agência,Sudeste,-0.1703,2,0
903583,40.8,62543.8,10310.64,52.4,0.1915,0.1808,0,app,Sudeste,-0.8763,0,0
904995,36.8,25658.76,7965.25,11.8,0.2902,0.3184,1,indicação,Nordeste,-0.8713,2,0
904952,39.1,92392.54,28991.52,31.0,0.4152,0.4032,1,parceria_varejo,Sul,0.2916,1,0
903856,31.9,81950.7,16735.13,59.9,0.17,0.1717,0,agência,Sudeste,-0.7855,1,0
903254,18.0,91227.33,317987.74350813765,,0.2984,0.3141,0,parceria_varejo,Sudeste,0.4373,4,0
902717,38.6,57342.65,17602.81,138.8,0.2842,0.3005,0,agência,Sudeste,0.62,4,0
900763,45.2,25352.08,6825.09,,0.2823,0.2667,1,agência,Sudeste,-0.5269,2,1
904719,22.5,56165.27,10505.29,42.4,0.3282,0.3428,0,app,Centro-Oeste,2.3666,4,0
904668,42.4,20635.93,6333.92,34.4,0.3719,0.3584,0,indicação,Sudeste,-0.2588,4,0
901642,53.1,27407.16,4637.66,1.0,0.218,0.2482,1,app,Sudeste,-1.2611,2,0
905018,24.1,94059.66,34690.6,16.1,0.1714,0.163,0,app,Sudeste,-0.8304,4,0
902080,23.2,43148.87,12529.93,39.3,0.2054,0.1856,0,parceria_varejo,Sul,1.3669,0,0
904127,51.5,75722.57,12815.96,20.4,0.2309,0.2204,1,app,Sul,-0.8455,3,0
901461,43.2,51894.9,14407.37,9.5,0.1081,0.1098,0,indicação,Sul,-0.0829,3,0
903541,38.2,69113.1,14045.22,55.2,0.3939,0.4273,0,indicação,Sudeste,-0.2979,4,0
901013,36.3,25073.84,8795.48,23.9,0.4016,0.3844,0,indicação,Sul,1.185,3,0
904833,52.2,28444.83,8854.13,97.0,0.3237,0.3118,0,agência,Nordeste,-0.5285,0,0
903411,50.0,23598.5,5277.92,73.1,0.2108,0.1923,0,parceria_varejo,Nordeste,-0.658,2,0
902664,27.4,80272.16,26124.27,93.7,0.3739,0.3949,1,parceria_varejo,Nordeste,-0.2271,4,0
903414,44.9,13411.81,5092.97,39.4,0.1222,0.1252,0,app,Nordeste,0.2389,1,0
900428,43.7,25393.53,3971.18,166.1,0.6359,0.6455,0,app,Nordeste,-0.9526,0,1
900891,34.2,20966.77,9102.73,23.3,0.4247,0.429,0,app,Sudeste,-0.6244,0,0
903060,53.5,18317.11,2923.5,30.6,0.3656,0.3589,0,agência,Sudeste,-0.838,0,0
902228,38.8,51256.46,15426.0,27.2,0.2098,0.2014,0,app,Sudeste,0.4807,0,0
900727,22.0,64151.22,11574.57,107.5,0.3097,0.2824,1,indicação,Sudeste,-1.3456,2,0
901837,55.5,40174.51,11044.48,37.1,0.5,0.4861,1,indicação,Sudeste,0.0182,0,1
905846,47.7,22212.38,8189.71,22.3,0.3246,0.3499,0,app,Centro-Oeste,0.1895,3,0
905450,60.7,58686.66,87756.62446968028,9.4,0.3838,0.3468,0,app,Sul,-1.1859,3,0
901986,48.0,177762.49,28793.97,7.7,0.297,0.3125,0,app,Nordeste,0.5537,1,0
903196,32.7,60492.0,23845.94,38.1,0.2812,0.3004,1,app,Sul,0.1807,4,0
904169,36.8,,6671.47,22.7,0.2297,0.2098,1,app,Sudeste,1.124,4,0
904894,57.5,36753.79,11344.19,12.2,0.4097,0.3865,1,app,Nordeste,-0.9624,3,0
903939,48.7,65093.1,15439.47,15.1,0.1677,0.1662,0,agência,Sudeste,-0.1108,1,0
900242,54.4,85259.44,13081.61,1.7,0.4525,0.4766,1,indicação,Sudeste,-0.7301,4,0
904105,24.5,45407.11,14988.68,118.0,0.1355,0.1349,0,agência,Sudeste,0.2642,1,0
904832,42.6,114223.3,41074.1,40.5,0.5391,0.5259,0,app,Nordeste,-0.1523,1,0
903006,50.4,62188.12,14070.7,33.3,0.2015,0.2009,0,agência,Nordeste,-0.0666,1,0
904945,18.0,22487.67,8741.36,82.6,0.1946,0.2158,1,indicação,Sul,-0.2394,2,0
900651,35.6,117644.66,48362.67,79.0,0.1229,0.0907,0,indicação,Sudeste,-0.2815,2,0
902081,29.0,76116.93,27305.97,174.2,0.2141,0.1985,0,app,Norte,1.2864,4,0
905859,28.3,101473.69,42047.56,11.7,0.2133,0.2175,0,agência,Norte,-1.4888,2,0
900799,26.6,83453.98,17276.65,32.8,0.1589,0.1477,0,agência,Centro-Oeste,0.2912,0,0
902060,44.1,26581.89,4584.81,,0.0891,0.1003,0,parceria_varejo,Sudeste,-1.3793,1,0
904121,54.1,21340.45,6504.08,36.1,0.3114,0.3076,0,app,Centro-Oeste,-0.2662,0,0
901043,58.6,30482.73,8494.85,14.8,0.4966,0.5024,0,app,Sudeste,0.9444,4,0
903357,32.9,35764.91,14284.05,10.8,0.306,0.317,1,indicação,Nordeste,0.476,2,1
900562,66.2,47330.27,16936.64,15.4,0.0173,0.0057,1,app,Sudeste,0.4268,1,0
900095,32.4,54271.22,23688.03,107.0,0.2722,0.3066,0,agência,Sudeste,-1.6774,2,0
903712,39.6,38983.67,6627.91,14.0,0.2782,0.2898,0,agência,Sul,1.2405,4,0
901050,20.0,29995.36,12026.44,24.7,0.5688,0.5613,0,agência,Nordeste,0.2348,0,0
903573,33.8,68367.01,19365.65,44.6,0.2214,0.2264,1,agência,Centro-Oeste,0.18,1,0
902141,41.1,37491.41,14588.44,67.0,0.2674,0.2576,1,agência,Norte,-0.5976,2,0
905091,58.6,53707.92,20993.55,12.8,0.1566,0.1622,0,app,Nordeste,0.8459,3,0
902994,47.0,40881.58,13666.93,13.3,0.3577,0.3548,0,app,Sul,-0.4568,1,1
902337,31.7,73332.58,17810.69,2.2,0.3472,0.3506,0,app,Sudeste,0.0745,1,0
901564,44.1,58186.87,18800.36,55.4,0.2334,0.2546,0,app,Sul,1.4178,1,0
900461,33.1,64850.15,11408.01,,0.3798,0.4146,0,agência,Sul,-1.1906,4,0
900314,34.4,98608.63,20818.21,29.0,0.272,0.2893,0,indicação,Nordeste,-0.7673,3,0
905849,58.1,52415.01,9296.38,19.0,0.2029,0.1957,0,indicação,Norte,-0.0702,0,0
901234,34.0,57087.25,18682.38,147.7,0.1911,0.2007,1,app,Sudeste,1.8825,0,0
905590,39.1,71408.61,22330.91,25.6,0.3601,0.3509,0,agência,Sudeste,0.1299,0,0
902262,22.6,159055.33,480272.94212217646,27.0,0.2099,0.1974,2,app,Centro-Oeste,-1.4963,3,0
903480,31.8,70426.31,24131.69,22.9,0.16,0.1624,0,app,Sudeste,-0.8854,1,0
902951,43.1,48580.0,7572.21,6.1,0.4959,0.4863,0,parceria_varejo,Nordeste,-0.4162,0,0
904675,54.0,50541.78,8806.7,111.4,0.6164,0.6202,0,app,Nordeste,-0.5994,4,0
900552,46.8,250628.0,92804.07,33.9,0.4822,0.4696,2,indicação,Sul,0.3087,2,0
901177,36.5,59936.76,11424.62,40.8,0.2861,0.2513,0,agência,Nordeste,0.9554,1,0
905333,18.6,78775.76,23248.74,48.8,0.2266,0.2148,1,agência,Sul,0.6956,0,0
901715,25.0,29581.81,13026.68,20.5,0.1928,0.1829,0,agência,Sudeste,1.3097,1,0
903956,41.5,69647.7,23979.55,49.9,0.2252,0.2214,0,agência,Centro-Oeste,1.9667,1,0
903462,41.1,111837.73,43850.26,5.1,0.3961,0.4029,0,agência,Centro-Oeste,-0.1866,0,0
904019,25.4,37192.61,8662.57,29.7,0.257,0.2297,0,app,Sudeste,0.3498,1,1
905818,22.5,24175.98,4040.45,13.5,0.449,0.4582,1,app,Sul,-0.7673,2,0
901864,55.4,32827.16,14754.8,16.2,0.2031,0.1757,0,indicação,Nordeste,-0.2888,3,0
900117,37.8,121678.82,32627.88,100.9,0.1249,0.1244,0,app,Sudeste,0.5454,2,0
902858,39.7,49836.47,10941.29,38.0,0.2126,0.1717,0,app,Sudeste,-0.4649,3,0
904247,19.2,29404.89,8458.55,8.4,0.3569,0.3834,0,indicação,Sul,-1.7593,0,0
901643,38.8,35348.81,7025.36,185.5,0.0918,0.0965,0,indicação,Sul,0.8025,2,0
905461,38.4,58891.91,10116.49,52.1,0.2302,0.2221,0,app,Sudeste,0.8284,3,0
901067,38.8,141016.1,48521.61,37.6,0.0845,0.103,0,indicação,Sudeste,0.7592,4,0
905738,44.9,42455.59,10620.32,74.2,0.2335,0.2316,0,agência,Sudeste,1.7569,2,0
904183,45.5,91355.0,14687.46,17.0,0.2744,0.2905,0,indicação,Sudeste,-0.4842,2,0
905786,35.6,221633.35,85189.68,74.0,0.3051,0.2571,0,agência,Sul,0.0136,3,0
900556,59.9,25889.85,4746.67,82.5,0.1436,0.1552,0,parceria_varejo,Centro-Oeste,-0.3248,0,0
904707,31.1,38136.38,13484.71,41.4,0.2691,0.2668,1,app,Nordeste,0.2043,3,0
902434,48.8,54476.53,20842.97,5.5,0.4716,0.4178,0,app,Sudeste,-0.1741,3,0
901002,18.3,20435.86,5734.01,17.1,0.0745,0.0643,1,evento_promocional,Sudeste,-0.1918,3,1
901176,30.7,48803.15,13738.7,62.6,0.3916,0.3858,0,parceria_varejo,Sudeste,0.2088,2,1
901746,43.0,41959.55,18236.79,27.1,0.315,0.2771,1,parceria_varejo,Sudeste,1.8955,4,0
901507,31.5,49984.19,19948.74,35.0,0.428,0.4459,0,agência,Norte,-0.2382,4,0
903879,47.0,37337.93,15578.43,18.1,0.3899,0.4257,1,agência,Sul,0.4235,1,0
902747,43.5,46518.51,14232.2,12.4,0.0473,0.0348,0,indicação,Sudeste,-1.4083,2,0
900543,54.7,96500.2,15019.22,39.0,0.0686,0.067,0,agência,Sul,0.2187,0,0
902896,38.4,70041.34,24615.13,1.3,0.3376,0.3662,0,app,Sudeste,1.2996,4,0
904288,18.0,27109.7,8259.38,59.4,0.2574,0.2474,0,agência,Nordeste,1.7852,0,0
905519,41.3,53786.54,10861.71,89.7,0.2722,0.2599,2,app,Sudeste,0.9483,2,0
905568,43.1,31287.52,13716.66,73.1,0.2028,0.1888,0,app,Sudeste,-0.0607,0,0
901346,35.4,102848.92,40143.47,20.2,0.2117,0.2504,0,agência,Sul,-0.1124,2,0
903592,37.8,50746.51,9211.38,12.8,0.2363,0.2911,1,app,Centro-Oeste,0.7423,0,0
904125,53.3,34691.72,7848.3,1.0,0.1889,0.1486,0,app,Sudeste,1.2656,1,0
900953,18.0,39498.51,12977.05,13.7,0.3364,0.3283,1,app,Nordeste,-1.1144,0,0
902618,37.7,41287.9,17682.7,36.0,0.183,0.1792,0,agência,Sudeste,0.3862,0,0
905905,51.1,24137.91,6550.35,64.6,0.1566,0.1377,1,app,Sudeste,0.6446,2,0
905598,29.0,53274.42,9333.9,8.9,0.2527,0.2582,0,agência,Norte,-1.7871,3,0
903779,41.3,42143.16,13075.19,3.1,0.1474,0.1791,1,app,Nordeste,-0.8394,0,1
903991,55.2,105261.01,24024.69,27.6,0.0876,0.0687,1,app,Nordeste,-0.7733,1,0
901191,29.6,67127.36,11948.6,13.6,0.1665,0.1683,0,app,Sudeste,-1.0818,3,0
901833,38.1,89060.78,38047.39,63.9,0.0144,0.008,0,indicação,Sudeste,-0.0867,3,0
904784,49.0,60146.09,14608.5,8.1,0.2583,0.2385,1,evento_promocional,Norte,0.0105,1,0
900203,39.5,197163.66,76252.22,18.9,0.1285,0.0819,0,agência,Nordeste,0.0272,0,0
900578,44.8,57913.27,18739.3,46.2,0.5042,0.481,1,agência,Sudeste,-1.1467,3,0
901245,41.6,61797.58,22813.98,81.5,0.3533,0.3476,0,parceria_varejo,Centro-Oeste,2.0269,0,0
903117,49.6,106501.51,24574.64,72.9,0.2631,0.2508,0,agência,Sudeste,-0.9804,0,0
905042,62.4,39927.68,10750.27,35.0,0.1282,0.1155,1,agência,Nordeste,0.6565,0,0
905547,50.2,17318.55,5927.26,20.7,0.2791,0.28,0,indicação,Sul,1.542,0,0
901085,37.2,22258.68,5016.57,1.0,0.2386,0.279,0,app,Sudeste,-0.6834,4,0
901005,41.4,65865.29,104205.8904419734,1.0,0.2107,0.2643,0,agência,Norte,-1.1845,3,0
905128,62.0,39613.45,30606.297384261412,44.9,0.1722,0.1754,0,agência,Nordeste,-0.916,3,0
901601,28.9,40196.18,16486.41,3.7,0.1221,0.1267,0,parceria_varejo,Sudeste,0.9662,0,0
903647,50.7,43261.68,10846.03,18.7,0.2296,0.2514,1,parceria_varejo,Nordeste,0.2823,4,1
900435,46.7,29383.9,7012.52,16.8,0.1634,0.1155,0,app,Sul,0.3732,1,1
900269,38.0,32135.79,12718.91,47.4,0.4558,0.454,0,agência,Sudeste,-1.0258,0,0
904355,53.8,56925.3,22300.22,11.6,0.1276,0.1419,0,indicação,Nordeste,0.373,1,0
900817,28.7,79512.07,29794.57,5.4,0.2163,0.1854,0,agência,Sudeste,2.4531,2,0
905254,30.5,55370.62,19475.33,151.3,0.4617,0.4349,0,agência,Sudeste,0.0876,1,0
905328,36.6,15924.43,2693.15,5.4,0.3736,0.3577,0,app,Centro-Oeste,-0.0535,2,0
905158,53.2,17298.46,7421.62,24.2,0.5563,0.5703,1,app,Norte,-1.2438,3,0
901329,35.0,80175.83,28537.61,14.3,0.5524,0.5595,0,agência,Sul,-0.8198,3,0
903915,20.9,22170.32,9681.78,86.9,0.0715,0.0521,0,parceria_varejo,Sudeste,0.275,3,0
900636,46.1,79980.14,27830.66,2.6,0.353,0.3217,0,parceria_varejo,Sudeste,0.0978,0,0
900420,37.0,37512.31,7713.59,33.3,0.6202,0.6063,1,app,Sul,-0.113,4,0
903930,28.3,37931.89,8082.2,14.9,0.3288,0.3408,0,agência,Sudeste,-0.992,3,0
900245,40.5,52707.81,10295.8,,0.1275,0.1285,1,app,Sudeste,0.184,4,0
902925,37.4,27579.46,11484.78,17.4,0.1427,0.1566,0,agência,Nordeste,0.5434,4,0
904120,38.5,49698.69,19429.24,13.7,0.198,0.1932,0,indicação,Sudeste,0.9446,3,0
903724,41.6,44113.2,14849.69,66.5,0.0538,0.0338,0,parceria_varejo,Sudeste,-0.8435,1,0
903362,24.1,37090.5,10984.62,17.4,0.2105,0.2176,0,app,Norte,0.1725,0,0
902846,59.2,29706.76,8790.29,5.4,0.2991,0.2931,1,indicação,Sudeste,-0.0677,1,0
901712,25.8,38025.25,13058.67,,0.3551,0.3554,0,app,Sul,-0.7104,4,0
904227,50.6,32950.79,8850.64,1.0,0.4502,0.5036,0,agência,Nordeste,1.2613,1,0
901806,49.0,37445.67,10528.43,33.6,0.4471,0.4103,0,app,Nordeste,-0.7542,0,0
901824,44.4,,11709.61,2.5,0.3832,0.4034,0,indicação,Sudeste,-0.2885,3,0
900253,34.8,35356.66,6593.43,87.3,0.0135,0.0345,0,indicação,Nordeste,0.4647,4,0
901114,34.6,34388.15,76212.77831421136,37.5,0.6831,0.6716,0,indicação,Nordeste,-0.5507,1,0
903220,21.6,20740.68,6275.38,33.1,0.2212,0.2269,0,agência,Sudeste,0.5034,2,0
902108,18.0,26428.07,11182.55,2.7,0.0411,0.0158,1,app,Sudeste,1.0697,3,0
902396,33.0,15811.28,5889.68,43.9,0.5567,0.5529,0,app,Sul,1.051,3,0
904412,39.2,78583.61,33938.06,5.2,0.4837,0.5021,0,parceria_varejo,Sudeste,-0.7773,3,0
901012,18.9,,20913.85,42.2,0.2413,0.2588,0,agência,Sul,-0.3204,2,0
903460,52.8,84940.3,32323.95,38.9,0.1824,0.1849,1,app,Nordeste,-1.6124,2,0
904475,28.4,72865.25,18175.87,9.3,0.1831,0.1685,2,agência,Sul,-1.0257,2,0
904456,41.1,30822.35,7774.63,50.0,0.1791,0.163,0,indicação,Nordeste,-0.594,2,0
905358,28.0,80602.19,13065.27,1.5,0.4965,0.4878,0,app,Nordeste,-0.4833,3,0
902134,24.1,31624.27,10171.1,1.0,0.3287,0.3523,1,agência,Sudeste,0.8831,1,0
900156,61.9,134312.1,33485.56,44.6,0.1108,0.11,0,agência,Sudeste,0.6106,2,0
900624,39.4,24162.15,7603.09,48.5,0.1651,0.1741,0,agência,Sul,-0.0799,3,0
902616,38.3,56341.81,68614.3106117761,40.7,0.1633,0.1576,0,app,Sudeste,-1.5617,2,0
900500,29.5,41358.34,17248.57,7.3,0.1548,0.1326,0,app,Sul,-1.0948,2,0
900726,38.5,48137.81,8318.26,85.3,0.2112,0.1921,0,agência,Sudeste,0.1879,1,1
903787,44.4,18930.93,6240.47,19.2,0.4356,0.4568,0,agência,Sudeste,0.2911,0,0
903565,56.8,66853.74,11250.26,27.0,0.2634,0.2948,0,agência,Sudeste,-0.0776,4,0
902500,31.7,76298.0,29337.52,82.8,0.2189,0.2013,0,parceria_varejo,Norte,0.4636,1,0
903509,21.6,90041.14,35736.98,60.9,0.4827,0.4598,0,app,Sudeste,2.5046,0,0
902234,52.4,37994.76,15719.4,3.9,0.2654,0.2379,0,agência,Sudeste,0.2724,2,0
900018,25.8,34851.43,7913.71,10.6,0.5893,0.5932,0,agência,Nordeste,0.0359,2,0
902709,32.1,85412.89,29388.75,,0.4419,0.463,2,app,Sudeste,-0.4079,4,0
905975,39.5,61310.81,11002.35,12.0,0.6278,0.6173,0,app,Norte,0.1331,3,0
905798,24.7,35989.25,15217.7,54.1,0.6484,0.6728,0,app,Sudeste,-1.2676,0,0
903229,48.3,102518.17,25726.87,11.8,0.0663,0.1015,1,app,Nordeste,-0.283,2,0
904935,35.8,146080.42,23743.1,133.7,0.335,0.3625,0,app,Sul,-0.8531,2,0
903972,41.8,50982.78,18793.3,79.2,0.3813,0.3759,1,app,Sudeste,0.5482,4,0
904917,40.4,77773.69,25580.56,19.1,0.3805,0.369,0,indicação,Sudeste,-1.8074,4,0
901237,40.8,30657.05,13504.31,53.8,0.0238,0.0326,0,agência,Sul,-0.4851,0,0
900507,41.4,82175.91,33193.53,5.1,0.2677,0.2599,0,agência,Centro-Oeste,-1.0606,2,0
905498,58.3,34918.63,11834.0,14.5,0.2857,0.2932,0,agência,Sul,0.7861,2,0
900088,49.7,67644.0,12022.04,193.2,0.2188,0.2244,0,app,Sudeste,1.2322,3,0
901632,31.4,112102.17,27403.69,38.1,0.1052,0.1021,1,indicação,Sul,0.8944,3,0
904341,26.2,123465.84,37200.08,69.3,0.5707,0.569,0,app,Sudeste,0.0592,2,1
900470,46.6,12837.7,2550.47,16.2,0.194,0.173,0,agência,Sul,1.5341,1,0
903933,37.9,34075.08,12229.33,73.8,0.2125,0.2227,2,agência,Centro-Oeste,0.8384,2,0
902091,45.2,84972.78,13755.58,24.4,0.3299,0.3188,0,agência,Centro-Oeste,-2.2262,2,0
905607,37.9,115419.7,37042.39,27.4,0.3296,0.3003,0,app,Centro-Oeste,-0.2678,0,0
905070,70.3,,7818.41,11.0,0.2999,0.2795,0,app,Sul,0.0266,2,0
901544,30.1,25525.16,8515.15,1.5,0.3698,0.3635,0,agência,Sul,1.624,0,0
900009,48.3,53157.99,9381.81,18.3,0.3502,0.332,0,agência,Sul,-1.6105,1,0
904083,22.0,54047.82,15105.25,74.8,0.5516,0.5576,0,app,Sul,1.3955,4,0
904885,43.5,43555.86,15319.61,86.6,0.4731,0.4857,0,indicação,Nordeste,1.9501,4,0
904429,58.7,50209.67,10726.96,108.5,0.2272,0.2376,0,agência,Sul,0.2946,1,0
901082,33.9,38847.19,7450.75,23.9,0.3053,0.3083,0,indicação,Nordeste,0.8968,1,0
900034,32.7,96170.32,193183.9235119183,22.1,0.2387,0.2477,0,app,Centro-Oeste,1.2551,1,0
901989,54.9,86563.25,37323.31,29.4,0.4587,0.4918,0,app,Nordeste,-0.6095,2,0
905351,38.9,82035.65,22880.45,5.8,0.4782,0.4784,0,agência,Nordeste,-0.0583,3,0
905011,37.8,27218.68,10407.4,73.3,0.2593,0.2616,0,app,Norte,1.249,0,0
900285,30.8,,8763.05,185.2,0.1857,0.1666,0,app,Norte,-1.8624,4,0
905935,31.7,11315.19,3843.37,17.7,0.2708,0.274,2,agência,Sul,-0.8795,2,0
903281,28.8,35917.18,15581.64,56.4,0.352,0.3685,1,parceria_varejo,Sudeste,0.0004,3,0
903118,24.4,37631.5,13463.95,1.8,0.4081,0.4272,0,indicação,Sudeste,1.368,3,0
904391,38.2,84579.03,28590.21,70.0,0.22,0.2082,0,indicação,Sudeste,0.8562,0,0
900481,47.4,17031.71,3194.52,28.7,0.1005,0.0691,1,app,Sudeste,-0.2675,3,0
902617,34.6,59495.14,10824.76,1.0,0.4726,0.4484,0,indicação,Sudeste,-0.8562,2,0
902883,34.9,,24341.85,30.2,0.1342,0.1117,0,indicação,Sudeste,-0.3484,2,0
903540,23.2,63657.86,18565.74,33.3,0.2035,0.1805,1,parceria_varejo,Nordeste,0.4375,4,0
900942,38.4,16652.74,6107.77,21.9,0.3214,0.3295,0,indicação,Norte,1.3875,3,0
900565,43.7,29617.82,10856.74,128.3,0.1035,0.0994,0,app,Norte,0.0788,4,0
905920,37.7,21830.52,4165.01,34.9,0.0158,0.0,0,app,Sul,-2.1445,4,0
903253,40.1,43383.16,7886.85,37.3,0.4083,0.4264,0,app,Sudeste,0.5047,0,1
900104,36.4,56013.16,17252.41,57.1,0.4622,0.4335,0,app,Sul,0.7313,1,0
900188,28.4,72427.44,30134.04,18.7,0.2658,0.2496,0,app,Centro-Oeste,0.6479,2,0
900342,27.7,53500.83,11678.8,33.8,0.0798,0.0426,0,indicação,Sudeste,-0.4647,0,0
901464,39.9,37643.72,14965.36,14.7,0.1609,0.1936,0,app,Sudeste,0.3467,1,0
902140,33.3,44293.74,16547.41,77.5,0.4035,0.3725,0,agência,Centro-Oeste,1.4638,0,0
902826,28.6,78621.87,34900.17,28.6,0.2979,0.2812,0,app,Sudeste,-0.7805,4,0
902270,36.7,49942.94,15157.67,9.6,0.719,0.7104,0,agência,Norte,0.8143,2,0
900599,19.6,44627.78,11466.44,132.1,0.5631,0.5509,1,agência,Norte,-0.2977,1,0
902196,27.0,43579.64,12756.15,3.1,0.2224,0.1932,0,app,Sudeste,-0.2141,0,0
903936,44.6,92443.7,24758.73,13.8,0.2236,0.2459,1,app,Sudeste,-1.1789,2,0
901666,39.6,24349.26,9862.06,34.7,0.1058,0.0964,0,app,Sudeste,0.7415,1,0
900649,41.1,10902.38,21039.294176307925,11.7,0.1665,0.1287,0,indicação,Sul,0.1723,2,0
901941,28.4,64088.52,26590.31,15.2,0.3974,0.4026,0,app,Nordeste,-1.0349,2,0
903548,34.1,55792.88,18485.31,26.9,0.5895,0.6002,0,parceria_varejo,Sudeste,-4.0715,3,0
900667,44.4,81129.07,28425.28,98.4,0.164,0.1898,0,evento_promocional,Sudeste,-0.3417,4,0
901285,48.1,23794.6,4592.17,127.4,0.1613,0.154,0,agência,Centro-Oeste,-1.7656,0,0
904144,42.7,110463.7,24181.7,49.6,0.1638,0.164,1,indicação,Sudeste,-1.397,2,0
905779,47.6,125415.61,39706.67,15.3,0.3862,0.3548,0,app,Sudeste,-0.0929,4,0
900689,34.4,56966.59,16067.43,,0.3194,0.3223,0,app,Nordeste,1.1478,2,0
903631,56.2,34891.28,12338.64,1.0,0.5137,0.4918,0,app,Nordeste,-1.2732,2,0
901119,26.9,104477.8,35583.08,15.5,0.2378,0.2526,2,app,Centro-Oeste,-2.0539,1,0
904453,26.9,94597.38,15688.72,53.6,0.0728,0.1035,0,app,Sudeste,-0.3866,2,0
901670,26.5,35580.11,6795.95,43.4,0.3884,0.4098,0,indicação,Sul,0.4051,3,0
900538,37.8,155469.82,29718.31,50.0,0.1915,0.1894,0,agência,Nordeste,0.9808,0,0
905785,43.2,73979.87,25692.87,10.9,0.5032,0.492,0,evento_promocional,Sudeste,-0.393,0,0
