id_apolice,area_construida_m2,area_construida_m2_v2,idade_imovel_anos,valor_imovel,distancia_corpo_bombeiros_km,n_sinistros_anteriores,tipo_imovel,regiao,feature_ruido_1,feature_ruido_2,custo_sinistro
52141,66.6,67.6,11.8,236458.75,11.22,0,casa,Norte,0.2578,1,149.3
55091,154.2,156.3,4.4,713074.64,22.29,0,apartamento,Sudeste,-0.7271,3,86.98
52994,180.6,178.3,2.7,789114.43,6.97,0,sobrado,Sudeste,-0.2982,0,52.58
52337,104.9,103.3,55.7,419502.3,2.38,0,cobertura_duplex,Sudeste,0.4316,1,3278.81
51564,105.3,105.2,16.0,283761.05,4.31,0,casa,Centro-Oeste,0.564,2,216.41
50461,124.9,125.8,12.1,460335.78,10.17,0,apartamento,Sul,-0.6515,3,135.36
50314,215.4,213.8,12.7,640266.83,7.83,0,apartamento,Nordeste,-0.6918,1,113.47
55849,214.5,213.5,11.1,502329.53,5.63,0,casa,Nordeste,-0.3028,2,115.34
51234,87.5,89.3,2.6,257133.26,2.7,0,sobrado,Sudeste,-1.5663,0,76.69
55590,114.8,114.0,6.7,274561.09,1.52,0,sobrado,Norte,0.4269,1,172.42
52262,99.9,97.8,2.3,471373.17,2.23,0,casa,Sudeste,0.5384,1,196.21
53480,195.5,197.1,14.7,830876.43,1.96,0,apartamento,Sudeste,-1.6,1,346.38
52951,153.7,154.1,5.8,548323.11,2.65,0,apartamento,Nordeste,0.7774,2,224.97
54675,144.0,145.4,29.0,343355.63,5.25,0,apartamento,Centro-Oeste,0.3755,1,383.35
50552,63.6,62.9,12.9,173380.93,9.76,1,casa,Sudeste,1.3863,0,1611.69
51177,54.4,53.2,15.4,239968.85,6.23,0,apartamento,Centro-Oeste,0.8515,0,288.15
55333,104.4,105.0,10.1,463058.75,3.55,0,casa,Sul,-1.4808,2,372.72
51715,159.5,162.8,1.8,487204.1,2.12,0,casa,Sul,1.7402,3,62.76
53956,54.5,53.4,3.0,185207.29,3.26,0,apartamento,Sudeste,1.2201,1,112.57
53462,62.5,60.6,22.8,255257.21,4.17,2,apartamento,Norte,0.1278,1,4714.42
54019,214.9,213.3,8.2,860385.32,12.69,1,apartamento,Sudeste,-0.8746,1,1256.73
55818,107.6,105.5,0.7,450324.76,3.82,1,apartamento,Sudeste,-0.1522,3,889.89
51864,68.8,67.4,7.0,261556.72,9.64,0,casa,Sudeste,0.2795,1,99.14
50117,111.9,112.8,38.8,580629.0,0.2,2,apartamento,Nordeste,-0.2258,0,3105.48
52858,153.1,153.9,10.5,788408.95,2.26,1,casa,Norte,-1.0047,0,1509.7
54247,60.8,59.6,26.6,200642.08,11.7,1,casa,Nordeste,-0.0396,2,1259.76
51643,55.9,54.3,15.6,193113.96,10.95,0,sobrado,Sul,-0.2183,0,140.65
55461,158.1,157.2,6.2,517995.19,2.88,1,apartamento,Sudeste,0.1819,3,1663.08
51067,309.3,304.4,21.7,1035638.58,1.44,0,casa,Sudeste,0.3915,3,543.59
55738,74.1,75.5,22.3,335966.26,0.77,0,casa,Nordeste,0.6556,2,303.81
54183,99.9,100.4,2.3,257594.9,1.09,0,apartamento,Sudeste,-2.1669,1,129.57
55786,95.0,93.5,0.1,422824.43,0.79,0,casa,Centro-Oeste,1.1246,0,199.87
50556,94.4,97.2,5.3,463602.61,4.94,0,casa,Centro-Oeste,0.1054,2,62.27
54707,66.5,67.8,9.0,216435.73,5.65,0,casa,Nordeste,-1.633,3,293.82
52434,175.9,181.1,32.4,641937.53,1.57,0,casa,Nordeste,0.9303,3,610.04
51002,136.1,137.8,10.7,423568.92,3.74,0,apartamento,Nordeste,-2.3329,3,342.69
51176,54.8,56.4,1.1,174791.56,4.03,0,casa,Centro-Oeste,-1.0318,2,140.51
51746,87.6,89.2,30.4,375879.26,17.66,0,apartamento,Sudeste,1.3324,1,630.32
51507,56.1,54.5,13.8,275922.71,11.08,1,casa,Nordeste,0.53,1,1382.84
53879,84.1,85.4,22.5,380510.98,5.3,0,sobrado,Nordeste,-0.6373,1,251.58
52747,77.6,79.6,1.3,284354.0,13.7,0,casa,Sul,2.1324,3,35.54
50543,125.9,127.7,,424370.5,2.24,0,apartamento,Nordeste,-1.3227,3,258.07
52896,228.7,224.1,4.6,1115944.33,7.51,0,kitnet,Sul,-1.1075,1,136.01
54288,127.1,128.6,5.9,523784.42,3.33,0,casa,Sudeste,1.3825,0,343.93
55519,101.1,101.3,6.6,405861.8,0.8,0,casa,Nordeste,0.0609,0,310.65
55568,71.7,70.5,15.0,343082.61,11.2,0,apartamento,Sul,-0.1609,2,279.13
51346,57.5,56.7,46.1,178183.82,3.61,0,apartamento,Nordeste,-0.1354,3,1358.52
53592,47.4,48.5,17.4,177230.75,4.73,0,apartamento,Norte,0.5182,2,642.53
54125,106.9,107.5,8.1,442049.97,10.39,1,casa,Centro-Oeste,-1.3888,1,718.44
50953,102.4,102.2,5.6,429564.73,3.28,0,apartamento,Sudeste,0.6631,2,180.75
52618,233.7,228.8,12.1,928887.05,6.3,0,apartamento,Sudeste,0.0832,0,287.36
55905,129.5,131.6,,320188.98,24.41,0,casa,Sudeste,1.9606,1,181.47
55598,125.1,124.7,7.4,454826.21,11.26,0,apartamento,Sudeste,-0.0152,0,241.22
53779,49.4,50.7,3.5,185920.14,7.33,0,apartamento,Sul,-0.1969,1,146.34
53991,57.4,58.1,11.6,225957.9,11.73,0,sobrado,Sul,-0.0141,1,337.21
51191,147.1,147.0,24.9,584214.3,1.06,0,casa,Sudeste,0.0382,1,349.38
51833,119.4,119.3,48.7,467074.73,3.63,0,casa,Sul,-0.9378,3,567.43
54784,200.8,199.1,15.9,900066.55,14.87,0,casa,Sudeste,0.5688,2,399.28
50203,41.2,42.3,10.3,152484.38,18.06,0,apartamento,Sul,0.1868,2,166.9
50578,72.6,70.9,26.0,236375.66,3.95,0,apartamento,Sul,0.2904,3,583.13
51245,188.4,188.8,1.3,708585.8,4.95,0,sobrado,Nordeste,0.1288,0,103.84
53117,158.1,153.8,,541454.3,0.55,0,casa,Sul,-0.0536,2,1304.97
55042,87.0,84.6,2.8,387819.47,0.45,0,apartamento,Sudeste,-0.4458,1,65.63
55547,116.7,117.2,43.3,377901.57,7.94,1,casa,Norte,-1.2136,0,869.46
51085,145.4,148.4,18.5,670332.18,2.77,0,apartamento,Sudeste,-0.0981,3,614.14
51005,56.9,55.9,1.6,186982.8,2.77,0,sobrado,Sul,0.8221,3,42.37
55128,187.6,193.2,31.0,396788.12,1.04,0,casa,Sudeste,-0.1353,2,773.17
51601,120.0,119.9,11.5,434449.99,3.97,0,apartamento,Sudeste,-1.7514,3,445.84
53647,191.1,191.0,0.5,581905.09,8.98,1,casa,Norte,0.7063,0,1165.99
50435,117.5,115.2,19.3,425979.04,0.98,0,casa,Sudeste,-0.0033,2,472.16
50269,125.0,125.2,44.3,481727.09,5.39,0,sobrado,Centro-Oeste,-1.5176,2,1171.78
54355,48.5,49.5,37.8,141915.95,4.86,0,apartamento,Sudeste,-0.2196,2,945.61
50817,73.9,72.0,9.5,209740.27,4.44,0,casa,Nordeste,-1.7167,3,80.79
55254,53.7,55.0,25.5,210990.01,10.42,1,casa,Sudeste,-1.3291,0,1613.72
55328,239.1,244.5,6.1,964723.18,1.98,0,apartamento,Nordeste,1.3243,0,115.73
55158,49.0,49.2,0.3,192161.68,15.82,0,casa,Norte,0.1723,3,30.0
51329,156.0,152.9,27.7,603929.88,1.37,0,casa,Sudeste,-1.5075,3,216.72
53915,142.4,144.7,2.1,480161.98,10.46,0,sobrado,Nordeste,-0.5934,1,58.74
50636,163.4,160.6,1.7,699310.89,6.86,0,casa,Centro-Oeste,-2.1454,2,57.27
50420,54.7,55.6,1.4,222349.03,6.79,0,casa,Sudeste,-0.4387,3,47.39
53930,213.9,217.4,16.5,815213.81,13.06,0,kitnet,Nordeste,-0.5932,0,148.47
50245,98.5,99.2,7.1,410457.49,18.58,2,casa,Sudeste,0.7353,2,2922.54
52925,132.7,133.2,58.4,465783.56,8.86,0,casa,Sudeste,0.1994,1,931.08
54120,208.8,210.4,0.5,1060154.17,2.31,0,casa,Sul,-0.0696,0,66.5
53724,114.2,111.9,0.4,458875.29,3.75,0,casa,Sudeste,0.348,0,73.13
53362,73.6,71.4,25.2,303507.88,2.14,1,casa,Centro-Oeste,-0.0787,2,1908.08
52846,115.5,118.1,28.2,360544.91,14.43,1,apartamento,Sudeste,0.8004,1,1234.85
51712,74.0,71.8,17.6,208749.32,6.97,0,kitnet,Norte,0.3385,1,186.83
54227,80.2,79.3,19.8,366565.7,2.58,0,apartamento,Sudeste,-1.5686,1,398.73
51806,53.5,54.8,3.8,223385.05,11.56,1,apartamento,Centro-Oeste,-1.1071,3,902.83
51824,188.9,183.9,4.5,934755.64,0.47,0,casa,Sul,-0.619,3,125.76
50253,115.0,114.5,4.8,540393.67,20.75,0,apartamento,Sul,2.1841,3,102.51
51114,180.4,183.0,5.3,722771.55,20.92,0,apartamento,Centro-Oeste,-1.4131,2,50.93
53220,212.1,209.6,18.9,796228.03,23.11,0,casa,Sudeste,-0.1444,0,284.92
52108,98.3,100.0,13.1,1786919.97,8.77,1,sobrado,Sudeste,0.9051,2,2222.97
52396,106.7,107.1,2.6,398053.14,1.68,0,casa,Nordeste,-0.4495,0,50.6
54412,61.2,61.1,25.3,260920.48,1.09,0,apartamento,Sudeste,-0.2138,0,240.62
51012,177.8,182.1,11.1,481808.44,5.37,0,casa,Sul,-0.9883,2,233.28
53460,203.4,202.0,6.2,374942.05,1.03,0,apartamento,Nordeste,-0.3891,1,87.9
54475,158.1,154.3,16.4,555978.3,0.2,1,casa,Sul,-0.6703,2,454.86
54456,157.8,160.6,15.5,512140.38,23.58,0,apartamento,Centro-Oeste,0.1893,3,311.25
55358,110.2,111.2,0.6,502035.5,2.57,0,apartamento,Sul,0.9859,0,93.22
52134,99.3,102.2,6.0,399336.1,13.13,0,casa,Sul,1.3143,2,106.7
50156,50.0,48.9,10.5,175242.53,1.45,0,casa,Centro-Oeste,-1.1696,3,183.62
50624,213.3,207.3,4.9,738155.7,1.08,0,casa,Nordeste,1.493,3,626.55
52616,113.9,116.1,2.5,538099.05,20.07,0,kitnet,Nordeste,0.9673,0,61.51
50500,96.4,93.5,0.3,281685.72,2.52,0,casa,Sul,1.3461,1,60.28
50726,169.0,170.1,4.4,813048.4,1.17,1,kitnet,Sudeste,-1.3661,1,850.48
53787,112.3,110.8,0.4,443709.93,7.63,0,casa,Norte,-1.5647,1,39.63
53565,142.6,145.3,32.1,617889.89,1.09,0,apartamento,Norte,-0.718,2,687.44
52500,153.2,156.0,42.6,723725.42,1.77,1,casa,Sul,-0.746,3,1761.4
53509,214.7,215.8,,812365.95,8.76,0,casa,Sudeste,1.3503,3,238.38
52234,95.2,92.7,15.3,265621.2,0.85,0,casa,Sudeste,0.0495,3,282.26
50018,110.7,110.8,10.2,277967.1,8.17,0,casa,Sudeste,-1.2948,2,66.39
52709,238.9,244.7,3.7,1190777.45,6.93,0,casa,Sudeste,0.1674,3,157.24
55975,33.2,32.3,45.5,94609.29,2.73,1,casa,Sul,-1.8636,0,734.76
55798,124.3,122.5,22.7,534058.6,19.58,0,apartamento,Sudeste,1.0317,3,92.73
53229,68.8,66.8,6.4,224220.66,0.58,0,casa,Sul,0.4178,2,239.25
54935,217.3,216.8,2.7,891099.37,8.5,0,kitnet,Sudeste,0.5962,1,74.15
53972,84.8,84.8,20.5,239606.69,10.88,1,sobrado,Sul,-0.4144,1,1029.74
54917,212.6,216.3,0.9,914990.3,6.31,1,casa,Sudeste,-1.492,1,1029.04
51237,150.7,146.9,6.0,505474.19,1.8,1,apartamento,Nordeste,0.9128,1,230.39
50507,119.4,117.6,37.4,400800.92,11.23,0,kitnet,Centro-Oeste,2.044,2,228.74
55498,139.6,136.9,29.3,590628.61,2.04,0,sobrado,Sudeste,0.7605,2,582.84
50088,114.9,116.1,6.1,443415.03,10.85,1,kitnet,Centro-Oeste,-1.0334,3,2062.1
51632,131.2,131.8,,588199.95,32.91,0,apartamento,Sudeste,0.0914,0,30.0
54341,112.6,110.1,6.6,297084.12,2.32,1,casa,Nordeste,-1.3531,1,1372.89
50470,193.6,191.0,11.2,774891.69,2.98,1,apartamento,Sudeste,0.0565,3,980.3
53933,171.0,169.0,9.8,453421.49,2.97,1,casa,Sudeste,0.6518,3,725.21
52091,272.0,264.3,30.4,705314.64,5.66,0,apartamento,Sul,0.9884,3,522.51
55607,109.2,107.5,5.7,370042.64,3.45,0,apartamento,Centro-Oeste,-0.0331,1,145.72
55070,87.9,87.7,19.0,471389.45,0.58,0,apartamento,Sul,0.387,2,325.21
51544,91.7,90.1,6.2,296240.35,12.46,1,casa,Sul,1.216,0,551.3
50009,42.8,43.5,11.5,189717.65,8.45,2,apartamento,Sudeste,-0.1594,3,4837.41
54083,120.7,123.5,21.1,414037.67,2.47,0,sobrado,Nordeste,0.61,3,205.98
54885,111.2,111.6,27.3,383332.55,4.39,1,casa,Centro-Oeste,-1.0294,0,996.38
54429,111.2,110.3,43.2,487470.25,15.52,0,apartamento,Nordeste,-0.1347,2,852.12
51082,103.1,105.8,10.9,449145.08,4.33,1,casa,Nordeste,1.2472,0,661.31
50034,38.8,38.7,32.9,156671.31,2.9,2,casa,Nordeste,0.5601,3,6116.97
51989,115.7,113.9,3.9,456690.43,1.49,0,casa,Sudeste,-0.6186,2,463.65
55351,37.2,36.8,13.9,156107.74,0.45,0,apartamento,Sul,-1.7272,1,136.83
55011,116.2,113.8,0.4,308885.71,1.51,1,sobrado,Sudeste,1.1999,2,668.98
50285,53.2,52.2,0.7,235986.15,0.66,0,kitnet,Norte,0.9679,3,57.94
55935,104.9,106.3,,430891.38,3.04,0,apartamento,Sudeste,-0.4451,1,755.33
53281,151.9,149.9,9.3,684400.56,3.4,0,apartamento,Norte,-0.9517,2,225.61
53118,142.4,143.1,5.6,753854.25,12.58,0,apartamento,Sul,2.0464,1,145.37
54391,127.7,130.4,30.6,562976.17,1.76,1,casa,Nordeste,0.7821,1,2379.72
50481,248.3,245.2,5.4,755589.6,5.39,0,apartamento,Nordeste,-0.6377,0,66.71
52617,233.5,234.4,13.5,665143.08,3.38,0,apartamento,Sudeste,1.8289,2,391.17
52883,181.0,180.4,2.0,571146.18,16.0,0,sobrado,Sudeste,-0.1063,0,35.85
53540,172.4,175.5,8.0,648285.08,6.54,0,casa,Nordeste,1.3282,0,145.57
50942,133.8,131.2,1.5,490352.73,4.21,1,casa,Sudeste,0.9896,0,813.37
50565,83.8,83.4,50.7,287626.61,10.38,0,apartamento,Nordeste,-0.214,0,1245.4
55920,30.0,29.6,15.5,123134.14,1.19,0,kitnet,Sudeste,-1.2387,2,295.97
53253,127.4,127.6,59.3,3896976.44,2.11,0,apartamento,Nordeste,0.7846,3,877.76
50104,168.1,164.4,3.7,579705.28,14.99,1,sobrado,Sudeste,0.992,2,1026.45
50188,113.7,111.0,28.7,408030.32,8.35,0,casa,Nordeste,-0.1416,1,603.18
50342,115.2,113.3,2.0,479745.22,7.95,0,casa,Sul,0.9477,2,42.95
51464,175.0,173.6,1.1,817794.57,14.3,0,apartamento,Nordeste,-0.8206,3,30.0
52140,84.6,82.8,15.5,281071.75,4.1,0,sobrado,Sul,0.3126,0,692.52
52826,104.3,104.0,42.9,405092.69,1.87,1,casa,Norte,1.1946,2,1041.8
52270,42.2,41.3,1.6,220793.68,2.32,1,apartamento,Sudeste,-1.7059,3,1761.15
50599,189.4,189.8,23.9,533742.5,1.37,0,casa,Sudeste,-1.3443,3,1140.55
52196,183.0,181.8,5.5,799432.24,7.29,0,apartamento,Nordeste,-0.3182,0,107.27
53936,61.6,60.8,,234407.02,18.72,0,casa,Nordeste,-0.1914,0,30.0
51666,127.4,125.9,4.6,494264.41,6.95,1,apartamento,Sudeste,0.7883,3,1251.04
50649,76.6,75.7,3.3,298128.5,3.48,1,apartamento,Sudeste,1.0599,1,664.54
51941,199.5,200.1,0.5,923206.18,11.49,2,casa,Sudeste,0.0488,3,2299.44
53548,147.3,149.4,0.9,516211.08,13.14,0,apartamento,Sudeste,-2.0508,0,90.42
50667,171.2,166.5,8.5,686287.97,0.33,0,sobrado,Centro-Oeste,-1.8632,2,218.55
51285,227.0,229.1,26.4,841456.08,2.92,1,kitnet,Sudeste,0.545,3,490.29
54144,119.6,117.9,0.3,355700.06,5.82,0,kitnet,Nordeste,-2.4976,0,122.61
55779,153.0,153.7,1.3,3369561.82,1.01,1,apartamento,Nordeste,0.8284,1,1302.9
50689,140.6,143.4,5.2,454619.22,2.57,0,apartamento,Sudeste,1.0504,1,198.89
53631,141.0,144.1,25.2,614998.39,0.66,0,sobrado,Sudeste,1.313,2,674.85
51119,121.6,120.0,,510666.4,0.54,1,apartamento,Nordeste,0.1774,3,927.67
54453,140.1,137.8,6.8,467129.01,2.75,1,sobrado,Sudeste,0.746,3,938.23
51670,111.1,110.5,14.3,406057.29,0.51,0,sobrado,Sudeste,0.5174,2,557.19
50538,191.0,189.5,15.3,681829.08,4.22,0,casa,Sudeste,0.4072,1,132.91
55785,179.8,183.1,18.1,568023.34,7.44,0,apartamento,Sul,-0.3628,2,236.98
53016,199.4,201.0,3.2,955163.69,10.66,2,casa,Sudeste,-1.0104,3,4382.46
53434,201.4,195.5,1.7,591389.22,3.37,0,sobrado,Nordeste,-1.449,1,84.59
50383,222.3,228.2,15.9,665085.88,14.61,0,apartamento,Centro-Oeste,0.5226,0,218.47
51949,109.1,106.3,14.6,483160.11,3.63,0,apartamento,Sudeste,-1.6953,2,345.57
53382,151.6,155.5,7.4,759176.38,5.69,0,apartamento,Sul,-0.6809,3,164.89
53389,61.3,60.0,16.8,279593.87,0.25,0,casa,Sudeste,1.4286,2,373.02
51358,70.8,68.9,14.0,160109.64,3.86,0,apartamento,Sudeste,0.9383,3,592.78
55719,132.0,129.2,37.6,561347.37,1.43,0,apartamento,Sul,-1.0426,2,516.41
51500,151.9,148.1,8.7,627288.13,2.01,0,kitnet,Sudeste,2.6184,0,220.55
51248,175.5,179.5,,583875.47,7.92,0,apartamento,Sudeste,-0.3044,3,401.54
52137,73.1,73.5,18.1,348686.03,0.7,1,casa,Sudeste,-0.0936,1,652.73
51542,112.6,111.6,0.7,453213.82,1.51,0,sobrado,Sudeste,2.4508,3,84.72
52749,166.8,164.7,7.7,726308.18,12.78,0,sobrado,Sudeste,0.064,1,124.19
52915,261.1,263.6,44.6,967396.55,0.22,0,apartamento,Centro-Oeste,0.9573,0,826.38
54986,158.3,154.3,8.0,596713.98,5.06,1,sobrado,Sudeste,1.7987,2,3544.24
53994,172.7,173.7,5.2,530117.57,1.7,0,casa,Sul,-2.505,0,245.18
54479,104.9,102.2,33.9,423176.25,8.75,0,casa,Nordeste,0.2742,2,926.74
53626,145.3,141.3,14.0,602029.13,1.8,0,apartamento,Centro-Oeste,1.0372,3,429.63
50296,100.7,101.2,56.1,387868.9,0.5,0,sobrado,Sul,0.6918,2,560.18
55300,48.6,48.4,1.6,166921.55,9.95,0,apartamento,Nordeste,0.0893,3,34.04
51123,270.9,270.8,12.2,1467668.49,4.44,1,sobrado,Norte,0.8553,0,1083.24
55552,66.9,67.6,29.1,297607.9,1.37,0,apartamento,Norte,-0.2517,3,556.52
51786,56.5,58.0,20.9,218082.72,8.29,0,apartamento,Norte,-1.0091,0,296.94
55882,142.9,142.4,3.1,601198.91,2.29,0,apartamento,Sudeste,-0.8974,0,100.69
51293,233.9,233.0,34.9,1082334.34,3.38,0,casa,Sul,-0.036,0,1062.03
55594,172.3,173.4,2.1,520251.06,9.63,0,apartamento,Sudeste,0.155,2,188.22
53370,83.4,84.4,22.5,319243.42,10.04,2,apartamento,Norte,-0.1163,3,2807.35
50639,208.5,209.4,23.8,768775.03,6.08,0,casa,Centro-Oeste,1.7274,2,366.9
53241,109.4,107.3,16.5,538330.0,16.5,0,casa,Norte,-0.4363,3,290.06
54695,37.8,38.3,24.9,141409.55,11.51,0,casa,Sudeste,1.8721,1,213.81
50893,89.4,88.2,37.3,362610.34,6.99,0,casa,Sul,0.075,3,955.82
55956,161.8,164.5,47.1,588001.26,1.16,0,sobrado,Sudeste,-0.6329,3,2737.38
52587,110.9,112.3,2.0,339020.8,3.1,3,casa,Sudeste,0.572,1,5871.21
51531,268.8,263.1,29.4,1172048.31,5.44,0,sobrado,Norte,0.178,1,296.14
52345,139.5,135.8,,525095.07,2.79,0,casa,Sudeste,1.7666,0,1070.81
55093,48.1,47.6,4.0,244675.17,1.35,0,casa,Norte,0.4399,1,160.97
51141,116.4,115.0,1.3,515678.24,0.38,1,apartamento,Centro-Oeste,0.2443,1,1007.32
50233,138.4,136.0,0.8,528319.78,3.14,0,sobrado,Norte,0.0224,0,202.04
52636,77.9,78.4,0.6,269684.67,2.29,0,apartamento,Sudeste,0.6253,3,94.26
50271,71.5,71.4,48.4,308669.26,6.36,0,casa,Centro-Oeste,0.6171,2,1094.42
55445,90.6,93.0,8.5,275563.14,9.18,0,casa,Sul,-2.2017,0,166.72
51456,136.1,134.1,14.8,411928.44,5.68,0,apartamento,Sudeste,0.2058,1,177.93
52364,64.2,64.3,41.0,243570.03,10.7,1,casa,Sudeste,1.4221,2,2445.97
53634,217.4,214.6,24.6,638455.9,19.71,0,apartamento,Centro-Oeste,0.1473,0,443.37
53269,35.2,34.3,3.3,130773.7,6.4,0,casa,Sudeste,2.0018,1,97.3
55222,108.2,106.6,,446474.64,1.94,0,casa,Sul,-0.4766,3,869.25
51275,58.2,58.5,36.9,199980.45,3.12,0,casa,Sul,0.5558,0,619.88
52079,191.6,195.3,35.4,856234.86,1.5,0,casa,Norte,-0.5827,0,1118.24
52602,113.0,115.4,2.0,337610.67,0.36,0,apartamento,Sudeste,-1.4114,2,279.92
54368,185.3,180.5,18.2,638928.69,5.36,0,apartamento,Sudeste,0.0355,1,289.8
51891,201.2,201.1,24.9,635695.79,8.07,1,sobrado,Sudeste,0.6349,1,1757.99
52550,76.8,78.2,15.4,367010.76,12.62,1,apartamento,Sul,-0.1719,3,593.56
51926,119.6,116.8,5.5,284748.3,7.16,0,casa,Norte,-0.5492,1,127.43
53853,203.4,202.6,4.7,741947.84,0.21,0,kitnet,Sudeste,-0.3259,0,348.4
54773,89.9,88.4,32.9,327349.1,6.81,2,apartamento,Sudeste,0.6799,3,3309.71
52374,146.2,143.7,11.0,477253.19,3.17,0,apartamento,Nordeste,0.8427,0,43.95
52177,146.5,149.0,6.4,604332.97,4.36,0,apartamento,Sudeste,0.3844,3,140.18
54010,129.7,126.8,26.3,418210.66,4.81,0,sobrado,Sudeste,1.8374,2,563.48
52644,181.5,177.5,4.9,758910.34,8.68,0,apartamento,Sul,0.3972,3,181.9
52172,88.8,87.4,,314555.21,3.44,1,apartamento,Sudeste,-0.3059,3,881.59
51419,105.4,105.0,1.2,352826.8,2.12,0,casa,Sul,-2.1947,3,167.6
51250,198.2,203.0,41.8,614947.87,14.72,1,apartamento,Sudeste,0.7512,0,1206.36
50261,111.1,108.8,18.1,437466.16,2.51,0,apartamento,Sul,0.271,2,869.97
54276,127.2,123.8,4.7,506609.39,8.69,1,casa,Sudeste,-0.578,1,461.39
54509,226.1,221.5,30.0,663989.27,2.58,0,apartamento,Norte,-0.9677,0,835.39
53635,126.1,126.9,32.1,472351.26,7.02,1,casa,Sudeste,-0.1619,1,1445.55
53601,99.0,99.8,5.5,397093.95,0.2,0,casa,Sudeste,-0.2546,3,142.19
53580,178.7,179.5,18.8,745707.64,4.47,0,kitnet,Sudeste,0.4832,2,531.27
50440,125.2,125.2,9.4,497819.74,4.06,0,casa,Sudeste,-0.8812,2,231.6
52543,131.9,128.3,29.3,486143.57,3.86,0,apartamento,Sudeste,0.9909,1,867.6
55079,95.5,94.9,31.1,387202.28,3.77,0,apartamento,Centro-Oeste,-0.0457,2,946.28
55423,96.9,97.2,20.3,290286.16,1.18,0,apartamento,Sul,-0.6051,3,97.83
50619,193.1,195.2,3.5,812460.63,4.25,1,casa,Sudeste,0.1862,1,1777.38
51288,130.3,130.2,19.3,615650.1,1.89,0,casa,Sul,-0.2696,3,377.85
53034,126.1,126.1,1.1,401370.96,0.63,0,casa,Sudeste,-0.1438,2,102.95
51247,147.1,148.2,16.7,448552.72,9.42,0,casa,Norte,-0.1259,2,223.77
50157,76.3,74.5,29.3,311824.26,3.7,2,casa,Sul,-0.0946,2,2571.84
54132,155.8,151.4,0.7,563315.63,6.03,1,sobrado,Sudeste,-0.2352,3,778.35
52308,64.8,63.4,9.1,271525.32,13.37,0,casa,Sudeste,-1.3483,3,171.27
54639,144.2,148.4,4.6,474351.92,2.5,0,kitnet,Sul,1.1477,0,211.74
51075,113.9,113.2,12.9,444443.36,26.46,0,sobrado,Norte,0.0127,3,253.74
52329,101.5,102.6,3.5,423707.16,5.87,0,casa,Sudeste,-0.3643,1,41.05
55308,130.2,133.7,12.0,529557.49,7.68,0,apartamento,Sudeste,0.5891,2,109.55
50252,41.4,40.7,26.9,136711.62,2.64,1,casa,Sudeste,0.5467,2,2111.19
54991,83.6,84.5,13.7,252216.17,25.49,0,apartamento,Sul,1.79,3,217.38
52447,195.6,189.8,2.9,976915.14,3.19,1,apartamento,Norte,0.1486,0,1349.3
55576,88.4,89.3,15.5,295685.66,6.31,0,kitnet,Sudeste,1.1616,1,247.38
51165,143.5,143.6,10.5,433593.94,4.44,0,sobrado,Nordeste,1.6936,2,360.32
51520,109.2,109.8,42.0,474598.68,1.36,1,sobrado,Norte,1.151,3,1393.61
51892,30.0,30.0,1.4,107720.62,6.27,0,casa,Sul,1.5952,0,85.08
54489,47.2,48.0,40.2,150298.55,2.17,0,casa,Sudeste,-0.5164,2,488.61
52523,223.1,220.8,22.8,759258.21,1.16,0,casa,Sudeste,-0.8007,0,193.42
50729,224.3,229.0,7.2,1089858.6,,1,apartamento,Sudeste,-2.1894,0,651.91
51213,123.5,124.5,40.7,423367.76,2.1,0,casa,Sul,-2.4266,2,1179.62
55422,92.2,93.6,25.9,295858.74,8.6,0,apartamento,Nordeste,-0.7053,1,1072.97
50173,72.8,72.6,26.6,280130.95,43.67,0,apartamento,Centro-Oeste,1.3181,0,235.06
53909,66.5,65.4,14.3,1702292.54,1.91,0,casa,Nordeste,1.057,2,236.12
50371,247.4,253.9,7.2,1191491.39,15.63,0,casa,Nordeste,-0.2674,3,53.8
54195,93.2,90.6,22.4,252726.63,5.78,1,apartamento,Sul,0.5368,2,768.05
53039,118.7,120.4,6.3,472319.76,10.69,0,apartamento,Sul,-0.1545,3,127.84
51379,70.3,72.1,24.1,271069.48,3.44,1,apartamento,Sul,-0.869,0,1708.38
53758,96.2,96.6,6.2,355106.99,6.87,1,apartamento,Sul,0.2333,2,512.71
55479,84.5,82.3,8.5,441899.35,2.87,0,casa,Sudeste,-0.1246,1,162.16
53874,148.4,152.2,60.1,575356.52,3.85,0,casa,Sudeste,-0.7811,2,1243.25
51516,106.9,103.8,7.9,462227.62,3.89,0,apartamento,Sul,0.1584,1,163.05
51881,97.7,100.4,1.6,429403.77,8.61,0,apartamento,Nordeste,0.6895,1,144.77
51979,176.6,174.6,3.9,606647.33,7.87,1,sobrado,Centro-Oeste,0.0213,0,791.44
55466,234.9,227.9,3.7,886950.85,4.99,0,kitnet,Sudeste,0.7192,0,182.84
53197,56.8,57.7,4.4,221952.16,8.14,1,apartamento,Nordeste,-1.0807,1,952.81
52165,183.7,181.9,45.7,646202.37,0.76,0,casa,Sudeste,0.2227,2,543.88
55420,126.3,126.3,3.3,449558.83,6.0,0,apartamento,Centro-Oeste,0.1508,2,75.4
50628,93.7,93.2,2.8,419210.79,7.2,0,apartamento,Sudeste,-0.4997,2,168.43
54662,84.4,84.4,17.3,378272.0,0.35,1,apartamento,Centro-Oeste,-0.0483,1,2001.21
